Open reading frame,group ID,1,2,3,4,5,6,7,8,9,10,diffExp,chromosome,chrom_start,chrom_end,strand,wbgene,Gene name,type
F07A11.6,4,0,0,0.686726856,0,1.349886401,2.759988073,1.755284558,2.300537648,2.942867445,1.99743973,2.942867445,CHROMOSOME_II,11614572,11633545,-,WBGene00008549,din-1,cds
C34E11.1,4,0,0,0,0.370267571,0.508360573,2.423490778,1.538035347,2.325565481,2.853728221,1.825436063,2.853728221,CHROMOSOME_X,11798428,11803589,+,WBGene00004682,rsd-3,cds
F35H12.2,4,0,0,0.217436915,0.210328848,0.357970725,1.350381946,0.966147004,1.302824747,1.951723473,1.136087321,1.951723473,CHROMOSOME_X,924985,932252,+,WBGene00018075,tbc-11,cds
K09E9.1,4,0,0.283708983,0.217436915,0.556655625,0.437796251,1.621904172,1.278316317,1.352376344,1.947838179,1.136087321,1.947838179,CHROMOSOME_X,15620421,15626552,+,WBGene00010724,,cds
F09B9.2,4,0,0,0,0.183506423,0.473509795,1.181844701,0.560896671,0.86375311,0.95772856,0.742566659,1.181844701,CHROMOSOME_X,10146833,10152726,+,WBGene00006839,unc-115,cds
F54B11.6,4,0,0,0,0,0.190059745,1.932992028,0.966147004,1.302824747,1.538690448,0.742566659,1.932992028,CHROMOSOME_X,13598401,13599605,+,WBGene00000262,bra-1,cds
AH9.3,4,0,0,0.290991304,0,0.190059745,2.568158146,2.265429519,2.974647235,3.331391698,3.594248705,3.594248705,CHROMOSOME_X,2259144,2260518,-,WBGene00014999,,cds
T23C6.3,4,0,0,0,0,0,1.135267125,1.278316317,1.71671915,1.947838179,1.969742747,1.969742747,CHROMOSOME_X,17135936,17138038,-,WBGene00020725,cnp-3,cds
T23F11.4,4,0,0,0,0,0,1.878881557,1.947704985,2.478651312,2.740864664,2.623915392,2.740864664,CHROMOSOME_III,4663147,4665325,-,WBGene00011956,,cds
R10D12.8,4,0,0,0,0,0,1.203459215,0.96374902,1.71671915,1.533514936,1.731078021,1.731078021,CHROMOSOME_V,13950721,13953206,-,WBGene00011189,,cds
T09B9.4,4,0,0,0,0.346283344,0.319239076,2.659460436,2.264455631,3.466431146,3.262235826,3.463556837,3.466431146,CHROMOSOME_X,9771656,9774296,-,WBGene00011645,,cds
C34D10.1,4,0,0,0.406354161,0.210328848,0.319239076,2.295351482,2.400515168,2.544086779,2.630586309,2.992636772,2.992636772,CHROMOSOME_X,8029429,8031502,+,WBGene00016406,,cds
F33C8.1,4,0,0,0.406354161,0.183506423,0.190059745,2.385185354,2.116376114,2.695935202,2.642654259,2.675497698,2.695935202,CHROMOSOME_X,14710405,14718713,+,WBGene00006432,tag-53,cds
H42K12.1,4,0,0,0.217436915,0,0,2.36614593,2.401401434,2.833312165,2.749818224,2.773438797,2.833312165,CHROMOSOME_X,1321348,1327980,+,WBGene00003965,pdk-1,cds
F39B1.1,4,0,0,0.217436915,0,0,1.621904172,1.538035347,1.71671915,1.943942393,1.942777021,1.943942393,CHROMOSOME_X,15234763,15246296,-,WBGene00009552,piki-1,cds
R04A9.5,4,0,0,0,0,0,1.288935303,1.278316317,1.302824747,1.751047014,1.521548961,1.751047014,CHROMOSOME_X,384383,388800,-,WBGene00019864,ceh-93,cds
Y67A10A.4,4,0,0,0,0,0,1.906880079,1.538035347,1.754070692,2.114062043,2.024614984,2.114062043,CHROMOSOME_IV,14323220,14325638,-,WBGene00013453,fbxa-83,cds
F26D12.1,4,0,0.283708983,0.217436915,0,0.508360573,1.945872885,1.756670428,1.71671915,2.398168181,2.175556322,2.398168181,CHROMOSOME_IV,5584651,5610353,+,WBGene00001439,fkh-7,cds
R04B5.4,4,0,0.283708983,0,0,0.357970725,2.131168627,1.538035347,1.71671915,2.259967136,2.151103601,2.259967136,CHROMOSOME_V,10082116,10084018,-,WBGene00003611,nhr-12,cds
R03A10.1,4,0,0.463941628,0,0,0.190059745,2.18875409,1.945276125,2.522603045,3.113106703,2.692542287,3.113106703,CHROMOSOME_X,15429854,15431046,-,WBGene00010981,,cds
C43H6.3,4,0,0,0.406354161,0.210328848,0.644542827,1.836561886,1.946491066,2.300537648,2.398168181,2.692542287,2.692542287,CHROMOSOME_X,2407458,2409560,+,WBGene00016616,,cds
F59F4.2,4,0,0,1.096709265,0.535599534,1.589914729,3.191630569,3.106466637,3.709483927,4.256317553,4.376156998,4.376156998,CHROMOSOME_X,15841503,15842404,+,WBGene00010337,,cds
F53C11.3,4,0,0.463941628,0.631162961,0.645124174,1.045164049,2.49809475,2.265429519,2.456162907,2.944818105,3.206805755,3.206805755,CHROMOSOME_V,13782388,13784501,+,WBGene00009973,,cds
F32A6.3,4,0,0,0,0.210328848,0.357970725,1.247919211,0.966147004,1.400282378,1.54384746,1.521548961,1.54384746,CHROMOSOME_X,5283797,5289662,+,WBGene00017974,vps-41,cds
F58G6.1,4,0,0,0,0.370267571,0.913667168,2.568158146,1.947704985,2.833312165,3.33585819,3.25349623,3.33585819,CHROMOSOME_IV,9644228,9647856,-,WBGene00010272,amph-1,cds
F02E8.1,4,0,0.724179904,0.952303612,1.661055106,1.205555649,3.575390747,3.634295547,3.841224737,4.324253212,4.566196937,4.566196937,CHROMOSOME_X,4469718,4471455,+,WBGene00000207,asb-2,cds
C44H4.4,4,0,0,0,0,0.14647452,2.222011758,1.538035347,1.352376344,2.117525016,2.312190555,2.312190555,CHROMOSOME_X,14568787,14589018,-,WBGene00008094,,cds
F35H12.3,4,0,0,0.406354161,0.370267571,0.508360573,2.834042607,2.640050032,2.275067957,3.573943562,3.501874079,3.573943562,CHROMOSOME_X,915872,918290,+,WBGene00004769,sel-12,cds
K03A1.5,4,0,0,0.290991304,0,0.190059745,2.356531158,1.946491066,2.007352733,2.752047958,3.135479939,3.135479939,CHROMOSOME_X,7301312,7305525,-,WBGene00006351,sur-5,cds
Y71H10B.1,4,0.64551341,0.520689644,0.906232823,0.535599534,1.137109625,2.489322889,2.113133905,2.09729553,2.938958195,2.880107314,2.418268551,CHROMOSOME_X,2834211,2840286,-,WBGene00022201,,cds
F45C12.15,4,0,0,0,0,0.508360573,2.729735858,2.402287156,1.678374812,3.259103715,3.206805755,3.259103715,CHROMOSOME_II,1733686,1736539,-,WBGene00018446,ceh-83,cds
H28G03.6,4,0,0,0.217436915,0,0.357970725,1.537544631,1.538035347,0.793735534,1.959462812,1.856016079,1.959462812,CHROMOSOME_X,5234637,5243462,-,WBGene00003477,mtm-5,cds
F55A4.5,4,0,0,0.290991304,0,0.473509795,1.836561886,1.758054969,1.71671915,2.529488761,2.024614984,2.529488761,CHROMOSOME_X,1027668,1035241,-,WBGene00018857,stau-1,cds
T17H7.4,4,0,0,0.406354161,0,0.612866001,1.972612722,1.946491066,1.678374812,2.845398665,2.396892222,2.845398665,CHROMOSOME_III,727207,752421,-,WBGene00003936,pat-12,cds
K08B12.2,4,0,0,0.217436915,0,0.190059745,1.409318045,1.278316317,1.352376344,2.120979697,1.630114008,2.120979697,CHROMOSOME_V,6239349,6252436,+,WBGene00019521,dmd-7,cds
R13G10.1,4,0.748353335,0,0.723047055,0.370267571,0.883515837,2.542059529,2.746734789,2.249140524,3.397383654,2.979429159,3.397383654,CHROMOSOME_III,3813535,3819661,-,WBGene00001086,dpy-27,cds
M79.1,4,0,0.283708983,0.217436915,0,0.190059745,1.637867624,1.946491066,1.352376344,2.401012759,2.334079363,2.401012759,CHROMOSOME_X,10605769,10624122,-,WBGene00000018,abl-1,cds
W06B11.2,4,0,0.520689644,0.406354161,0,0.319239076,2.108434663,2.400515168,1.71671915,2.851650337,2.355641029,2.851650337,CHROMOSOME_X,5841555,5845953,+,WBGene00004245,puf-9,cds
C15C7.1,4,0,0,0.217436915,0,0.190059745,1.112598162,0.96374902,1.400282378,1.277257619,2.127349695,2.127349695,CHROMOSOME_X,3164513,3165646,+,WBGene00015789,syx-6,cds
F40H3.1,4,0,0,0,0,0.190059745,1.807150538,1.278316317,1.790479553,1.936119118,2.355641029,2.355641029,CHROMOSOME_II,6179926,6184657,+,WBGene00018249,,cds
F52H2.5,4,0,0,0,0,0,1.409318045,0.96374902,1.302824747,1.538690448,2.127349695,2.127349695,CHROMOSOME_X,2557967,2559552,-,WBGene00018717,,cds
W05H9.2,4,0,0,0,0,0.319239076,2.108434663,1.756670428,1.976081027,2.272447545,3.122960957,3.122960957,CHROMOSOME_X,6267013,6270997,+,WBGene00021049,,cds
R05H11.1,4,0,0,0,0,0,1.865385603,1.945276125,1.976081027,1.943942393,3.122960957,3.122960957,CHROMOSOME_III,6795584,6797684,+,WBGene00019907,,cds
W09C5.5,4,0,0.283708983,0,0,0,1.224754674,1.28024483,1.400282378,1.538690448,2.051287803,2.051287803,CHROMOSOME_I,13640294,13648393,-,WBGene00012352,dkf-1,cds
F42A6.9,4,0,0.814435763,0.406354161,0.393859582,0.768971725,2.143573396,2.115296187,2.037960952,2.642654259,3.046661092,3.046661092,CHROMOSOME_IV,3342513,3350015,-,WBGene00018330,elks-1,cds
Y73C8B.2,4,0,0.520689644,0,0.210328848,0.14647452,1.537544631,1.946491066,1.678374812,2.403851739,3.072351437,3.072351437,CHROMOSOME_V,3193392,3195000,-,WBGene00022259,,cds
C37H5.3,4,0,0,0,0.346283344,0.190059745,1.945872885,1.536422576,1.352376344,1.755499254,2.552694516,2.552694516,CHROMOSOME_V,4844671,4846941,+,WBGene00016507,,cds
R09G11.2,4,0,0,0,0.210328848,0.190059745,1.42779974,0.96374902,0.793735534,1.277257619,1.856016079,1.856016079,CHROMOSOME_X,17518370,17527484,+,WBGene00003600,nhr-1,cds
F59A3.9,4,0,0,0,0,0.14647452,1.537544631,0.96374902,0.86375311,1.54384746,2.151103601,2.151103601,CHROMOSOME_I,5530686,5533713,-,WBGene00019082,pup-3,cds
F46H5.4,4,0,0,0,0,0.612866001,1.605762106,1.278316317,1.302824747,1.947838179,2.268406742,2.268406742,CHROMOSOME_X,7245034,7254747,-,WBGene00018520,,cds
T04F8.1,4,0,0.283708983,0,0,0.612866001,2.263760406,1.946491066,1.71671915,2.403851739,3.31983566,3.31983566,CHROMOSOME_X,11659544,11661594,-,WBGene00011440,,cds
Y47D9A.2,4,0,0,0,0.183506423,0.644542827,2.071188723,1.946491066,1.352376344,2.114062043,2.923421544,2.923421544,CHROMOSOME_I,4298260,4302246,+,WBGene00021629,scpl-3,cds
F53C11.8,4,0,0,0.217436915,0.370267571,0.856719744,2.643735428,2.265429519,2.007352733,2.395317983,3.159101444,3.159101444,CHROMOSOME_V,13804382,13807225,-,WBGene00009977,swan-1,cds
W05H7.4,4,0,0,0,0.210328848,0.73993897,2.49809475,1.945276125,2.222738595,2.266220836,2.993251447,2.993251447,CHROMOSOME_X,1440517,1446689,-,WBGene00021047,zfp-3,cds
T20B5.1,4,0,0,0.471080086,0,0.710309942,2.424454323,2.116376114,1.754070692,2.114062043,2.865151501,2.865151501,CHROMOSOME_X,9336760,9342892,+,WBGene00000161,apa-2,cds
B0350.2,4,0,0,0.723047055,0.210328848,0,1.330874476,2.116376114,1.302824747,2.526886768,2.773438797,2.773438797,CHROMOSOME_IV,5966644,6004847,+,WBGene00006780,unc-44,cds
F08F3.3,4,0,0,0.290991304,0.346283344,0,1.465940719,1.947704985,1.71671915,2.93699959,2.880771842,2.93699959,CHROMOSOME_V,5428144,5430415,+,WBGene00004358,rhr-1,cds
C07A12.3,4,0,0,0,0.183506423,0,1.159901425,1.756670428,0.86375311,1.538690448,1.856016079,1.856016079,CHROMOSOME_X,4532663,4537506,+,WBGene00003628,nhr-35,cds
C30F8.4,4,0,0,0.217436915,0.183506423,0,1.247919211,1.758054969,0.793735534,1.533514936,1.913999747,1.913999747,CHROMOSOME_I,5086313,5093809,+,WBGene00002213,kin-32,cds
D1005.1,4,0,0,0,0,0.190059745,1.01562775,1.538035347,0.86375311,1.538690448,1.699207209,1.699207209,CHROMOSOME_X,1479535,1484082,+,WBGene00016995,,cds
H30A04.1,4,0,0,0,0,0,1.159901425,1.758054969,0.86375311,1.755499254,1.885961338,1.885961338,CHROMOSOME_X,15516587,15523932,+,WBGene00001148,eat-20,cds
F39F10.3,4,0,0,0.290991304,0,0.190059745,1.621904172,2.116376114,0.86375311,2.272447545,2.606838774,2.606838774,CHROMOSOME_X,16891918,16893075,+,WBGene00018203,,cds
VW06B3R.1,4,0,0.283708983,0.406354161,0.210328848,0.190059745,2.790366562,3.025739253,1.678374812,3.263799335,3.698042251,3.698042251,CHROMOSOME_X,12018359,12021144,+,WBGene00012158,,cds
F02E8.3,4,0,0,0.217436915,0.183506423,0.768971725,1.996276178,2.846070713,2.067933256,3.18465344,3.840776023,3.840776023,CHROMOSOME_X,4458247,4459242,+,WBGene00000157,aps-2,cds
F21A10.2,4,0,0,0.406354161,0.183506423,0.357970725,1.686332315,2.265429519,1.678374812,2.412335312,3.207335646,3.207335646,CHROMOSOME_X,10181079,10194317,-,WBGene00008999,,cds
T20F7.6,4,0,0,0,0.370267571,0.357970725,1.247919211,1.946491066,1.302824747,1.764362726,2.709387854,2.709387854,CHROMOSOME_X,16865995,16868960,-,WBGene00020633,aakg-2,cds
K04A8.6,4,0,0,0.217436915,0,0.357970725,1.764163007,1.755284558,1.352376344,2.266220836,2.923421544,2.923421544,CHROMOSOME_V,6533598,6538045,-,WBGene00001089,dre-1,cds
R09F10.3,4,0,0,0.217436915,0,0.357970725,1.587718087,1.758054969,1.302824747,2.747585038,2.979429159,2.979429159,CHROMOSOME_X,8294573,8296720,+,WBGene00019987,,cds
C43G2.2,4,0,0,0.406354161,0,0.190059745,0.799628596,0.966147004,0.86375311,0.965435837,1.521548961,1.521548961,CHROMOSOME_IV,6565889,6572327,-,WBGene00016611,bicd-1,cds
F41B4.1,4,0,0,0.217436915,0,0,0.578956716,0.966147004,0.86375311,0.965435837,1.444949572,1.444949572,CHROMOSOME_X,6823851,6825798,-,WBGene00018257,,cds
H20J18.1,4,0,0,0.406354161,0.514231572,0.710309942,1.835113386,2.265429519,1.71671915,1.759937797,3.36210841,3.36210841,CHROMOSOME_X,12503893,12513979,-,WBGene00004739,scd-1,cds
T21E3.3,4,0,0,0.471080086,0.683917639,0.710309942,1.945872885,1.946491066,1.352376344,1.943942393,2.758052401,2.758052401,CHROMOSOME_I,3935272,3953945,-,WBGene00003072,lrp-2,cds
F10G8.5,4,0,0,0.406354161,0,0.883515837,1.686332315,1.758054969,1.71671915,2.114062043,2.850717541,2.850717541,CHROMOSOME_I,10033532,10034813,-,WBGene00003564,ncs-2,cds
F45E1.7,4,0,0,0,0,0.357970725,0.578956716,0.560896671,0.793735534,0.965435837,1.276332728,1.276332728,CHROMOSOME_X,7988892,7998086,-,WBGene00018467,sdpn-1,cds
K07C11.2,4,5.44741147,5.521207551,5.755561329,5.484300327,5.838672067,5.912914044,6.089758009,6.099513079,6.399416999,6.618328961,1.170917491,CHROMOSOME_V,8221390,8223567,+,WBGene00000098,air-1,cds
R05H5.3,4,5.693939236,5.727317371,5.787758471,5.918793546,6.381067171,6.594800913,6.781477409,6.566882671,7.183003816,7.087069145,1.48906458,CHROMOSOME_II,10197341,10198544,+,WBGene00011038,,cds
Y54F10AL.2,4,3.34453155,3.574015483,3.683575502,3.594058111,4.13184941,4.582474437,4.885248627,4.602875665,5.29124078,5.428595253,2.084063703,CHROMOSOME_III,2473858,2486616,+,WBGene00004884,smg-6,cds
T09F3.1,4,0,0.675026005,0.217436915,0.210328848,0.768971725,1.350381946,1.536422576,1.400282378,2.642654259,2.47689556,2.642654259,CHROMOSOME_II,10385273,10388073,+,WBGene00011661,ztf-27,cds
B0001.6,4,0,0,0.217436915,0,0.508360573,2.442744346,3.328370146,2.833312165,3.520948513,2.90891031,3.520948513,CHROMOSOME_IV,12156816,12164252,+,WBGene00007091,,cds
cTel55X.1,4,0,0.283708983,0,0,0.319239076,2.798234013,3.519832494,3.117762969,3.524865815,2.894251631,3.524865815,CHROMOSOME_X,17714890,17718641,+,WBGene00007068,,cds
C04F6.4,4,0,0,0.290991304,0.183506423,0.473509795,2.524993458,3.183945708,2.715002806,3.104406951,3.195427436,3.195427436,CHROMOSOME_X,3408650,3411669,-,WBGene00006810,unc-78,cds
T28F12.2,4,0.748353335,0.675026005,0.982580743,0.664651295,1.180974421,2.782455972,3.520648431,2.815754993,3.401650736,3.351416077,2.855997136,CHROMOSOME_V,4497449,4511435,+,WBGene00006796,unc-62,cds
ZC8.6,4,0.64551341,0.283708983,0.53302637,0.210328848,0.883515837,2.937101098,3.742091053,3.088818492,3.398807417,3.511511019,3.531762205,CHROMOSOME_X,4972529,4997567,-,WBGene00022501,,cds
C36E6.1,4,0,0.463941628,0.217436915,0.492542363,0.644542827,2.759988073,3.635425977,2.850658239,3.464573292,3.664267359,3.664267359,CHROMOSOME_X,17434372,17438007,+,WBGene00016489,,cds
F54D10.1,4,0,0,0,0,0.190059745,2.43458512,3.689562687,3.234802643,3.397383654,3.672881421,3.689562687,CHROMOSOME_II,3824149,3824782,+,WBGene00004821,skr-15,cds
ZK455.1,4,0,0.283708983,0.217436915,0.183506423,0.319239076,1.892252431,2.640800751,2.275067957,2.401012759,2.457084019,2.640800751,CHROMOSOME_X,11339808,11343504,+,WBGene00000040,aco-1,cds
K02B9.2,4,0,0.463941628,0,0,0.437796251,3.246352448,3.840756673,3.432274196,3.798884239,3.892333305,3.892333305,CHROMOSOME_X,13922711,13926108,-,WBGene00010493,meg-2,cds
T10B10.2,4,0,0,0,0.346283344,0.319239076,1.701602228,2.746037232,2.007352733,2.26933755,2.47689556,2.746037232,CHROMOSOME_X,15173832,15178056,+,WBGene00011679,,cds
B0403.4,4,0.748353335,0.283708983,1.694340505,0.994295209,1.140393857,4.678903537,5.530360285,4.699511175,4.715416933,4.504584097,5.246651302,CHROMOSOME_X,7066301,7068519,-,WBGene00015168,tag-320,cds
C36B7.6,4,0,0,0.573373063,0,0.357970725,2.668072921,3.63580259,2.478651312,3.024975278,2.495571285,3.63580259,CHROMOSOME_X,7097420,7100297,-,WBGene00016469,,cds
F13E6.1,4,0,0.283708983,0.825617671,0.210328848,0.437796251,2.601953857,3.45836623,2.715002806,3.024975278,2.93778827,3.45836623,CHROMOSOME_X,10675636,10677048,-,WBGene00008745,,cds
C44C8.6,4,0,0,0.406354161,0,0.357970725,1.878881557,1.946491066,2.249140524,2.117525016,2.268406742,2.268406742,CHROMOSOME_IV,884909,890187,+,WBGene00007007,mak-2,cds
C52B9.4,4,0,0,0.631162961,0,0.508360573,2.461744345,2.402287156,2.637172034,2.401012759,2.640792242,2.640792242,CHROMOSOME_X,4260628,4264581,+,WBGene00016867,,cds
K05B2.2,4,0,0,0.406354161,0,0.644542827,2.883147439,3.024013943,3.221530222,2.747585038,3.351416077,3.351416077,CHROMOSOME_X,4907260,4912293,+,WBGene00019403,,cds
F28H6.6,4,0,0,0.406354161,0,0.14647452,2.035480485,2.402287156,2.275067957,2.117525016,2.514864766,2.514864766,CHROMOSOME_X,14117042,14125805,-,WBGene00009234,,cds
ZC504.4,4,0,0,0.406354161,0,0.319239076,2.386174816,3.107553192,3.117762969,2.849569455,3.34112686,3.34112686,CHROMOSOME_X,10421595,10428590,-,WBGene00003247,mig-15,cds
T26C11.6,4,0,0,0.573373063,0.346283344,0.357970725,2.903098891,2.84541958,3.146138142,3.02865855,2.909561704,3.146138142,CHROMOSOME_X,1849625,1852730,-,WBGene00000444,ceh-21,cds
ZK721.1,4,0,0,0.631162961,0,0.190059745,3.106348399,3.257475029,3.737727774,3.02681809,3.097592302,3.737727774,CHROMOSOME_X,8792107,8796041,+,WBGene00006477,tag-130,cds
F38B7.3,4,0.748353335,0.283708983,0.775243723,0.210328848,0.508360573,2.916933028,3.459643203,3.737727774,2.849569455,3.403640165,3.527398927,CHROMOSOME_V,11549283,11551542,+,WBGene00009534,,cds
F46A9.6,4,0.64551341,0.675026005,0.858642149,0.183506423,0.710309942,3.251549316,3.934635726,4.054800217,3.113106703,3.722771784,3.871293793,CHROMOSOME_I,9441007,9450724,-,WBGene00003172,mec-8,cds
T23C6.1,4,0,0,0.217436915,0,0.279438855,1.718284536,2.114215451,2.067933256,1.538690448,1.763701748,2.114215451,CHROMOSOME_X,17151446,17154513,+,WBGene00007011,,cds
F08F1.8,4,0.748353335,0,1.026312459,0,0.508360573,3.03930815,3.741741192,3.260986698,3.467290026,3.755219411,3.755219411,CHROMOSOME_X,8422426,8423680,-,WBGene00006649,tth-1,cds
F22F4.2,4,0.748353335,0.463941628,1.639074744,0.370267571,1.114666736,3.908147313,4.632164901,4.124262803,4.481961977,4.560736589,4.26189733,CHROMOSOME_X,5996119,5998216,+,WBGene00002125,inx-3,cds
F14F4.3,4,0.64551341,0.463941628,0.982580743,0,0.612866001,2.443695122,2.846070713,3.103363317,2.652236461,3.319345526,3.319345526,CHROMOSOME_X,14938182,14946249,-,WBGene00003411,mrp-5,cds
F14F11.1,4,0,0,0,0,0,1.409318045,1.538035347,1.790479553,1.764362726,1.521548961,1.790479553,CHROMOSOME_II,8305694,8321421,-,WBGene00008819,shw-1,cds
T11F9.11,4,0.64551341,0.675026005,0.406354161,0.664651295,0.508360573,3.261887226,3.741741192,3.797170604,3.461851433,3.159101444,3.390816443,CHROMOSOME_V,11489031,11490343,-,WBGene00000982,dhs-19,cds
F25B4.2,4,0,0,0,0,0.190059745,2.210266102,2.846070713,3.021349871,2.519052512,2.708639483,3.021349871,CHROMOSOME_V,5709402,5712311,+,WBGene00017766,,cds
W08E3.2,4,1.23863324,1.66594045,1.694340505,1.664596952,1.47127505,3.504319942,4.143530697,4.169953036,3.934497622,3.854971148,2.931319796,CHROMOSOME_I,13333345,13336132,-,WBGene00012343,,cds
Y119C1B.5,4,0,0.463941628,0.471080086,0,0,2.658641771,2.525654731,2.974647235,2.847485567,2.457084019,2.974647235,CHROMOSOME_I,4511441,4516084,-,WBGene00022471,,cds
B0280.8,4,0,0,0.471080086,0.393859582,0.357970725,3.087210362,2.939005313,2.657026894,3.104406951,3.019901797,3.104406951,CHROMOSOME_III,7112238,7115378,-,WBGene00003609,nhr-10,cds
C05G5.4,4,0,0.283708983,0.573373063,0.90902622,0.829416517,3.180204471,3.256495755,2.942650503,3.461851433,3.655601554,3.655601554,CHROMOSOME_X,14753955,14756390,+,WBGene00007350,sucl-1,cds
F28B4.2,4,0,0,0.217436915,0.210328848,0.473509795,2.119846425,1.946491066,2.09729553,2.272447545,2.396892222,2.396892222,CHROMOSOME_X,3210463,3220357,-,WBGene00017891,rgl-1,cds
F53A10.2,4,0,0,0,0.346283344,0.508360573,2.745326883,2.526467383,2.637172034,2.745348389,2.741768753,2.745348389,CHROMOSOME_II,1197381,1230787,+,WBGene00018734,,cds
K10B3.8,4,0,0.283708983,0.573373063,0.645124174,1.114666736,3.894923618,4.254707825,4.282993083,4.217888378,4.138972547,4.282993083,CHROMOSOME_X,3113424,3114761,-,WBGene00001684,gpd-2,cds
F16B12.6,4,0,0,0.573373063,0.370267571,0.883515837,3.292991437,3.327904072,2.833312165,3.326911335,3.612274603,3.612274603,CHROMOSOME_X,14102290,14107846,+,WBGene00008882,,cds
F25H2.1,4,0,0,0.406354161,0,0.768971725,3.087818674,3.256985475,2.833312165,3.18465344,3.755219411,3.755219411,CHROMOSOME_I,10536055,10538075,-,WBGene00006578,tli-1,cds
T01C8.1,4,0,0.283708983,0.290991304,0.210328848,0.73993897,3.02116554,3.183430551,2.715002806,3.187951237,3.36210841,3.36210841,CHROMOSOME_X,16796014,16803299,+,WBGene00020142,aak-2,cds
Y26E6A.1,4,0,0,0.217436915,0,0.939435349,2.601953857,2.937784049,2.500794546,2.752047958,3.046068761,3.046068761,CHROMOSOME_X,13914734,13917105,-,WBGene00012512,ekl-5,cds
F20D1.3,4,0.64551341,0,0.952303612,0.370267571,1.409136672,3.758660317,3.792098223,3.709483927,4.064743679,4.279454973,4.279454973,CHROMOSOME_X,14976045,14978651,+,WBGene00008975,,cds
F38A5.7,4,0.64551341,0,0.906232823,0.514231572,1.247417153,3.388683737,3.519832494,3.443749936,3.58649265,4.163356923,4.163356923,CHROMOSOME_IV,6601688,6602428,+,WBGene00018164,,cds
C06G1.4,4,0,0,0.406354161,0.514231572,1.310934141,3.09999722,3.258453639,3.47763942,3.262235826,3.647273981,3.647273981,CHROMOSOME_X,16613376,16616790,+,WBGene00015547,ain-1,cds
ZK829.9,4,0,0,0,0.535599534,1.554541611,4.051925488,4.392316201,4.718531884,4.32948857,4.61478515,4.718531884,CHROMOSOME_IV,11970511,11973460,+,WBGene00014097,,cds
Y75D11A.3,4,0,0,0,0.370267571,1.520801689,2.867567597,3.258453639,3.765429288,3.456392259,3.755219411,3.765429288,CHROMOSOME_X,1745240,1746212,-,WBGene00022292,,cds
C25A11.2,4,0,0,0,0,1.427462165,3.464125335,4.103121413,4.200776735,3.468646477,4.037091985,4.200776735,CHROMOSOME_X,9114310,9116836,+,WBGene00016087,,cds
Y71H10A.1,4,0,0,0,0,1.159208729,2.690405414,3.328370146,3.343055749,2.944818105,3.340643907,3.343055749,CHROMOSOME_X,2940860,2945479,+,WBGene00022199,,cds
T04C10.1,4,0,0,0,0,0.768971725,2.00989103,2.641551079,2.833312165,2.406685143,2.709387854,2.833312165,CHROMOSOME_X,14819844,14824471,-,WBGene00003149,mbk-1,cds
C53B7.4,4,0,0,0.290991304,0,0.801586588,2.356531158,3.394164196,3.194613359,3.393103913,3.62120379,3.62120379,CHROMOSOME_X,6841216,6842164,+,WBGene00000210,asg-2,cds
F53C11.7,4,0,0,0.406354161,0.183506423,1.247417153,2.783207327,3.258942695,3.466431146,3.254392763,3.539620775,3.539620775,CHROMOSOME_V,13800977,13804269,-,WBGene00009976,swan-2,cds
K11E4.5,4,0,0,0,0,0.883515837,2.220903004,2.74743201,2.657026894,2.745348389,3.084738707,3.084738707,CHROMOSOME_X,13747247,13751709,+,WBGene00003661,nhr-71,cds
